index,Intercept,Slope,Curvature,Lambda,Residuals
2021-03-07,0.028788108645944506,-0.02798385912319088,-0.03505054817420702,2.113518214302292,1.05874346101639e-06
2021-03-08,0.027911114112493304,-0.027084158928853835,-0.03409779195701165,1.9557731294550889,1.1904155524223846e-06
2021-03-09,0.027602455494083637,-0.02682853965286804,-0.03261460313837327,2.049027995132227,9.095311207308481e-07
2021-03-10,0.027808505697939922,-0.02713400429442091,-0.033069512037635126,2.1020119902937533,8.528680195096523e-07
2021-03-11,0.02846944083778113,-0.02772002787505214,-0.034617522508441134,2.125856339047043,7.940335812417833e-07
2021-03-12,0.029786726100391413,-0.0290331321266739,-0.036265327602672204,2.060910170561646,1.3169763755156788e-06
2021-03-13,0.029786726100391413,-0.0290331321266739,-0.036265327602672204,2.060910170561646,1.3169763755156788e-06
2021-03-14,0.029786726100391413,-0.0290331321266739,-0.036265327602672204,2.060910170561646,1.3169763755156788e-06
2021-03-15,0.02952898148266028,-0.02884294440712404,-0.03578796707251478,2.076353175680666,1.3118823973190389e-06
2021-03-16,0.029787876129765325,-0.02922866818133891,-0.03551517373958048,2.119154041060761,1.213473605188202e-06
2021-03-17,0.03125177717350426,-0.03067309617814684,-0.0377969250960751,2.223064222673038,1.4291594891809397e-06
2021-03-18,0.031895480520773414,-0.03145073558446435,-0.03777153735493095,2.164427604801434,1.3630101949876225e-06
2021-03-19,0.03166789390578222,-0.031171304793536983,-0.03838769449344489,2.0605761956849094,1.4566185790675125e-06
2021-03-20,0.03166789390578222,-0.031171304793536983,-0.03838769449344489,2.0605761956849094,1.4566185790675125e-06
2021-03-21,0.03166789390578222,-0.031171304793536983,-0.03838769449344489,2.0605761956849094,1.4566185790675125e-06
2021-03-22,0.030754845800155785,-0.03007088211623147,-0.03802874386958943,2.041200641050265,1.3924735902393117e-06
2021-03-23,0.03016730142440009,-0.029629450429161576,-0.036261528991422085,2.1230693505802893,1.3665616407409382e-06
2021-03-24,0.02976579625712088,-0.02917945544448684,-0.036254895842306394,2.09257287616859,1.1123017961096762e-06
2021-03-25,0.03024560265533864,-0.029609826267807383,-0.03716413914038895,2.10349582874843,1.372999046680577e-06
2021-03-26,0.030597508401653106,-0.029964366008527712,-0.037916910337847505,2.057272266506305,1.308851262576863e-06
2021-03-27,0.030597508401653106,-0.029964366008527712,-0.037916910337847505,2.057272266506305,1.308851262576863e-06
2021-03-28,0.030597508401653106,-0.029964366008527712,-0.037916910337847505,2.057272266506305,1.308851262576863e-06
2021-03-29,0.03136545192317149,-0.03062804147928401,-0.039473351417576755,2.009261133324083,1.4313546698904012e-06
2021-03-30,0.031165679407007412,-0.03058627017502348,-0.03834500250010191,2.0072107686601433,1.6556007396096455e-06
2021-03-31,0.03104115401046063,-0.030417209836353872,-0.037981670075301274,1.9877028811532842,1.6808791483428453e-06
2021-04-01,0.02960689403411352,-0.028985331369347823,-0.036550053214987936,1.9245995415180186,1.3065386499309153e-06
2021-04-02,0.02884279171994469,-0.028208472296381883,-0.03569382817907109,1.7883763068555292,1.387989092210746e-06
2021-04-03,0.02884279171994469,-0.028208472296381883,-0.03569382817907109,1.7883763068555292,1.387989092210746e-06
2021-04-04,0.02884279171994469,-0.028208472296381883,-0.03569382817907109,1.7883763068555292,1.387989092210746e-06
2021-04-05,0.029741685643483295,-0.02902085974375196,-0.037284713215667564,1.858342391121767,1.1741710018672405e-06
2021-04-06,0.02945196951792121,-0.028845997024599914,-0.03620938484099448,1.9554073822124918,1.0767990961187063e-06
2021-04-07,0.030238337519190132,-0.029680350557111067,-0.036754442087650316,2.0274740737239005,1.1733569276996011e-06
2021-04-08,0.029281542267195686,-0.02869116268536884,-0.03637065456260576,1.9832487900586528,9.78016490693532e-07
2021-04-09,0.029730110405626387,-0.02919753430358176,-0.03615771746858123,1.9977933126747205,9.264726120944236e-07
2021-04-10,0.029730110405626387,-0.02919753430358176,-0.03615771746858123,1.9977933126747205,9.264726120944236e-07
2021-04-11,0.029730110405626387,-0.02919753430358176,-0.03615771746858123,1.9977933126747205,9.264726120944236e-07
2021-04-12,0.029641229053004543,-0.029095274362181532,-0.03557919171395609,1.9742576806703116,7.552049352115927e-07
2021-04-13,0.029378741985463152,-0.028736880243959873,-0.035606588169711885,2.033328478705943,7.418487995002436e-07
2021-04-14,0.028809907515248406,-0.028223371136782784,-0.03524852259267228,1.95344399448971,9.165049588858065e-07
2021-04-15,0.028095834972179826,-0.027584856771289957,-0.03373309304751908,2.0482923596997775,9.241570053662273e-07
2021-04-16,0.028096770720905207,-0.02754437989135892,-0.03401299666501752,1.9885530480411968,7.56562991542614e-07
2021-04-17,0.028096770720905207,-0.02754437989135892,-0.03401299666501752,1.9885530480411968,7.56562991542614e-07
2021-04-18,0.028096770720905207,-0.02754437989135892,-0.03401299666501752,1.9885530480411968,7.56562991542614e-07
2021-04-19,0.02882672736139412,-0.028321027399709195,-0.03425910382344155,2.043166701130084,1.0640780136632627e-06
2021-04-20,0.029018083525955092,-0.028463764916048427,-0.0348776728904492,2.1040768451915297,1.1484796945882092e-06
2021-04-21,0.028715476509766576,-0.028214446005737075,-0.03412758465491029,2.1074376752578132,1.0642553805717282e-06
2021-04-22,0.02842602863027848,-0.027853940975607748,-0.03424906616646367,2.065160621797333,8.442815462607827e-07
2021-04-23,0.028147348664529635,-0.027634538718416517,-0.03366958746461053,2.0202650484778313,8.845354234390113e-07
2021-04-24,0.028147348664529635,-0.027634538718416517,-0.03366958746461053,2.0202650484778313,8.845354234390113e-07
2021-04-25,0.028147348664529635,-0.027634538718416517,-0.03366958746461053,2.0202650484778313,8.845354234390113e-07
2021-04-26,0.027448855955151702,-0.026880811852984927,-0.033073033329464284,1.9390720388439893,8.03569197724079e-07
2021-04-27,0.028217829915274325,-0.02770883534447254,-0.03423782376495822,1.911508770873577,1.0275148482758867e-06
2021-04-28,0.028698823202515527,-0.028230474446029163,-0.034621729531206145,1.97017147547884,9.707068274148848e-07
2021-04-29,0.02930245266069964,-0.028819184733341496,-0.035510339842002706,1.991661474575627,9.846138126976256e-07
2021-04-30,0.029168871695569278,-0.02867102807565996,-0.0355937450899505,1.9714565093133378,8.884339244312068e-07
2021-05-01,0.029168871695569278,-0.02867102807565996,-0.0355937450899505,1.9714565093133378,8.884339244312068e-07
2021-05-02,0.029168871695569278,-0.02867102807565996,-0.0355937450899505,1.9714565093133378,8.884339244312068e-07
2021-05-03,0.029475709454014388,-0.028840707422594706,-0.03586996886430218,2.048071727348743,9.753566791884397e-07
2021-05-04,0.029409403288261277,-0.028930467185621908,-0.03504286667307136,2.0965023898963424,1.0394682651974588e-06
2021-05-05,0.029517676072301813,-0.02906297505890561,-0.034808685204713044,2.1633526317069656,9.199377061010526e-07
2021-05-06,0.028671806371484972,-0.028160814813088353,-0.034508760321356545,2.0693818035003964,8.842782400645067e-07
2021-05-07,0.030895533950764748,-0.03040420397455897,-0.037020943977532486,2.259549110543998,1.0403064456718189e-06
2021-05-08,0.030895533950764748,-0.03040420397455897,-0.037020943977532486,2.259549110543998,1.0403064456718189e-06
2021-05-09,0.030895533950764748,-0.03040420397455897,-0.037020943977532486,2.259549110543998,1.0403064456718189e-06
2021-05-10,0.0306939840711554,-0.03019621500976551,-0.03650479099027433,2.1994775012789143,8.358743246085018e-07
2021-05-11,0.03119769505226387,-0.030758225897644244,-0.036945493581377005,2.2296895396667287,1.0347163540995612e-06
2021-05-12,0.030334103920715203,-0.029780013125626448,-0.036925619734333295,2.0234092059950566,9.499432698460392e-07
2021-05-13,0.030425589237549674,-0.02997977499210011,-0.03647849142159572,2.100654367175653,1.0047788773057215e-06
2021-05-14,0.030037493359005452,-0.029618095136245724,-0.03563405439725999,2.128061683676201,9.721560986983966e-07
2021-05-15,0.030037493359005452,-0.029618095136245724,-0.03563405439725999,2.128061683676201,9.721560986983966e-07
2021-05-16,0.030037493359005452,-0.029618095136245724,-0.03563405439725999,2.128061683676201,9.721560986983966e-07
2021-05-17,0.02988073882368175,-0.029433121645947816,-0.03545017338366935,2.095452767567478,1.0438447189629802e-06
2021-05-18,0.030138914067606045,-0.029729587568727373,-0.03552749218581043,2.133119656015025,8.700800761905141e-07
2021-05-19,0.03002414968412729,-0.029590511415538742,-0.03627488867659361,2.012701348868428,1.0071015534926704e-06
2021-05-20,0.02943986623717111,-0.02899103954804378,-0.03554800800903658,2.050053858399441,8.202302267938546e-07
2021-05-21,0.029175032885649117,-0.028803020250292417,-0.03492382369201582,2.0339724743329635,7.23020751516109e-07
2021-05-22,0.029175032885649117,-0.028803020250292417,-0.03492382369201582,2.0339724743329635,7.23020751516109e-07
2021-05-23,0.029175032885649117,-0.028803020250292417,-0.03492382369201582,2.0339724743329635,7.23020751516109e-07
2021-05-24,0.02907541327191745,-0.02856631983076223,-0.03568716172819147,2.0264956030722723,9.581933619508063e-07
2021-05-25,0.028642937882272936,-0.028141330646765952,-0.03478909737234486,2.09022517879049,9.692853801680874e-07
2021-05-26,0.029021049847910194,-0.02857448983695014,-0.035086454747916496,2.0983693071849325,9.790313203937362e-07
2021-05-27,0.02954855484354281,-0.029040932098459527,-0.036206274117495565,2.0712841254552377,1.22971216286087e-06
2021-05-28,0.02932331559355856,-0.02887084834294786,-0.03549748728019518,2.1253352101605674,9.47631696873634e-07
2021-05-29,0.02932331559355856,-0.02887084834294786,-0.03549748728019518,2.1253352101605674,9.47631696873634e-07
2021-05-30,0.02932331559355856,-0.02887084834294786,-0.03549748728019518,2.1253352101605674,9.47631696873634e-07
2021-05-31,0.02932331559355856,-0.02887084834294786,-0.03549748728019518,2.1253352101605674,9.47631696873634e-07
2021-06-01,0.029946427385832523,-0.029442084870930217,-0.03622590073852881,2.1137760161853545,1.0917748437081615e-06
2021-06-02,0.02928943331489449,-0.028739187688694247,-0.036098828097702755,2.076368076276278,1.227985389065634e-06
2021-06-03,0.02922490052182293,-0.02875039363711439,-0.03534618961822832,2.0227107166811615,1.00371128178337e-06
2021-06-04,0.028691587314459213,-0.028175666308227824,-0.034651621638822024,2.105547018989178,8.461791410182196e-07
2021-06-05,0.028691587314459213,-0.028175666308227824,-0.034651621638822024,2.105547018989178,8.461791410182196e-07
2021-06-06,0.028691587314459213,-0.028175666308227824,-0.034651621638822024,2.105547018989178,8.461791410182196e-07
2021-06-07,0.028764568216619525,-0.028284370372552443,-0.034177244280815915,2.1158948438005805,7.756377562929183e-07
2021-06-08,0.028060409501072345,-0.0275650179794644,-0.03367740365239111,2.1094132243203445,6.976721239638091e-07
2021-06-09,0.02791604045886504,-0.02743969127771521,-0.03277472229088582,2.1856238366954206,6.348263454266686e-07
2021-06-10,0.026682837262554628,-0.026174507536305226,-0.0319426995165647,2.1224263608603713,6.965538691624106e-07
2021-06-11,0.026591381238339484,-0.02609974054613602,-0.031563852085683915,2.081880114876822,6.680766352662889e-07
2021-06-12,0.026591381238339484,-0.02609974054613602,-0.031563852085683915,2.081880114876822,6.680766352662889e-07
2021-06-13,0.026591381238339484,-0.02609974054613602,-0.031563852085683915,2.081880114876822,6.680766352662889e-07
2021-06-14,0.02670746737436517,-0.026166246685841717,-0.03205147171577503,2.0004746105982973,7.59427742546691e-07
2021-06-15,0.02704748806690236,-0.026504633325539585,-0.03176069351779897,2.060371679993554,8.895996102758581e-07
2021-06-16,0.025891137683351148,-0.025167308399085174,-0.03093976773623297,1.7959097874415508,6.164197114518403e-07
2021-06-17,0.024062287964923823,-0.023313553405412923,-0.02891146468218539,1.6646956215851156,4.972766759907236e-07
2021-06-18,0.0219959609933199,-0.021270571277649475,-0.0256496512357847,1.57127213340609,2.0516799108068645e-07
2021-06-19,0.0219959609933199,-0.021270571277649475,-0.0256496512357847,1.57127213340609,2.0516799108068645e-07
2021-06-20,0.0219959609933199,-0.021270571277649475,-0.0256496512357847,1.57127213340609,2.0516799108068645e-07
2021-06-21,0.023183887888148687,-0.0225724400914829,-0.026104440129944995,1.663941541964523,2.1707328390635752e-07
2021-06-22,0.023475867408982828,-0.022839646080819096,-0.02677674507617566,1.7285347321031164,3.282638802639302e-07
2021-06-23,0.023114301645489565,-0.022473080023337918,-0.026800724543383753,1.62713623696129,2.1368174276571785e-07
2021-06-24,0.022642120209069458,-0.02190129621621072,-0.02691353049993119,1.5570773544247396,2.5787101539345283e-07
2021-06-25,0.023880533185564348,-0.023145806132455534,-0.02742643039714233,1.6538631127841685,3.0934830733683954e-07
2021-06-26,0.023880533185564348,-0.023145806132455534,-0.02742643039714233,1.6538631127841685,3.0934830733683954e-07
2021-06-27,0.023880533185564348,-0.023145806132455534,-0.02742643039714233,1.6538631127841685,3.0934830733683954e-07
2021-06-28,0.022971388790262087,-0.02225861329525081,-0.026960493042024945,1.6103661388957147,2.871009572426146e-07
2021-06-29,0.023063829491172607,-0.022478455660071808,-0.02610209734435316,1.6641365363580747,2.251682202822327e-07
2021-06-30,0.022186613259810688,-0.021437384670134438,-0.0263188995489683,1.5898061454343573,2.0226578834564198e-07
2021-07-01,0.02272266502579082,-0.022001989796239456,-0.026681031172112863,1.603234193620922,2.1252384426901633e-07
2021-07-02,0.02219066858259793,-0.021472530773946577,-0.026158515238238287,1.62215052346353,1.2166472810903616e-07
2021-07-03,0.02219066858259793,-0.021472530773946577,-0.026158515238238287,1.62215052346353,1.2166472810903616e-07
2021-07-04,0.02219066858259793,-0.021472530773946577,-0.026158515238238287,1.62215052346353,1.2166472810903616e-07
2021-07-05,0.02219066858259793,-0.021472530773946577,-0.026158515238238287,1.62215052346353,1.2166472810903616e-07
2021-07-06,0.021326089548626345,-0.02057888023600796,-0.02536523924207074,1.6454290498054354,1.649739816846897e-07
2021-07-07,0.020795312754153205,-0.020113274802062237,-0.024192744939432534,1.6804424629220727,8.90516314410771e-08
2021-07-08,0.020972216362344743,-0.02015046867130957,-0.025260857427628777,1.7460643690322442,1.9226750777137358e-07
2021-07-09,0.021791197113629222,-0.021052226096663944,-0.02529023066594645,1.740617816546436,1.332866086263481e-07
2021-07-10,0.021791197113629222,-0.021052226096663944,-0.02529023066594645,1.740617816546436,1.332866086263481e-07
2021-07-11,0.021791197113629222,-0.021052226096663944,-0.02529023066594645,1.740617816546436,1.332866086263481e-07
2021-07-12,0.021613664218379226,-0.020920461793287236,-0.024914486635238795,1.6995162829020214,1.1237598790073975e-07
2021-07-13,0.021676627454292916,-0.0210213226579543,-0.024533176770181974,1.6449874641960676,5.956769817972014e-08
2021-07-14,0.02128900947857078,-0.02056316278563408,-0.02461004122348834,1.6864242839280652,5.479005962095876e-08
2021-07-15,0.02000268590631473,-0.01933968265296628,-0.023194607788567374,1.6246297961480263,4.7327996955180894e-08
2021-07-16,0.019912067159374176,-0.01927811283893889,-0.022625794314939093,1.6224557768150647,6.075461300052973e-08
2021-07-17,0.019912067159374176,-0.01927811283893889,-0.022625794314939093,1.6224557768150647,6.075461300052973e-08
2021-07-18,0.019912067159374176,-0.01927811283893889,-0.022625794314939093,1.6224557768150647,6.075461300052973e-08
2021-07-19,0.018569563579346297,-0.01791722034292163,-0.02116900791644203,1.7072584276218425,6.719485096632524e-08
2021-07-20,0.020248136607845347,-0.0196262183814716,-0.022431349358598487,1.9109322263598927,5.90092494503718e-08
2021-07-21,0.02098717702752267,-0.02042634190990266,-0.02348469026966418,1.8271407346725344,1.0578937321286915e-07
2021-07-22,0.020886832523224964,-0.020311997871777412,-0.023555970431593687,1.8777811147298173,1.1240133431376371e-07
2021-07-23,0.021485094120626894,-0.020879825823008742,-0.02396044818794419,1.9107753137176096,1.0494870448423257e-07
2021-07-24,0.021485094120626894,-0.020879825823008742,-0.02396044818794419,1.9107753137176096,1.0494870448423257e-07
2021-07-25,0.021485094120626894,-0.020879825823008742,-0.02396044818794419,1.9107753137176096,1.0494870448423257e-07
2021-07-26,0.021100839809541572,-0.020468101476302975,-0.023491670254153788,1.8761039089032288,1.0829574278311091e-07
2021-07-27,0.020217067502782037,-0.0196001954638067,-0.023112436319548693,1.8115047524824401,1.0285221821112954e-07
2021-07-28,0.020239611851691285,-0.019627124510862553,-0.023094667913991167,1.7993413457131933,6.413869489986012e-08
2021-07-29,0.02072193973181942,-0.020010282288914074,-0.02409381270025181,1.7935199398247637,1.5023762093321373e-07
2021-07-30,0.020433055134954716,-0.019727825229307834,-0.023799760897415145,1.849951024723689,1.4173485225345593e-07
2021-07-31,0.020433055134954716,-0.019727825229307834,-0.023799760897415145,1.849951024723689,1.4173485225345593e-07
2021-08-01,0.020433055134954716,-0.019727825229307834,-0.023799760897415145,1.849951024723689,1.4173485225345593e-07
2021-08-02,0.020113167769060546,-0.01941260857058192,-0.023477251795394966,1.9014885680921263,1.4880337832112955e-07
2021-08-03,0.02005233151098091,-0.01936716042922247,-0.023205325964511095,1.9290427366161194,1.3881708895278167e-07
2021-08-04,0.01938812077534077,-0.018691106077533475,-0.022958460701109577,1.7986103293471556,1.1479771639272167e-07
2021-08-05,0.01945494920857807,-0.018790816851886875,-0.022175552138298926,1.738747941975348,1.1607699864032965e-07
2021-08-06,0.020643750826392807,-0.019981395193307962,-0.023321430988622004,1.738510488176247,1.6888301514108037e-07
2021-08-07,0.020643750826392807,-0.019981395193307962,-0.023321430988622004,1.738510488176247,1.6888301514108037e-07
2021-08-08,0.020643750826392807,-0.019981395193307962,-0.023321430988622004,1.738510488176247,1.6888301514108037e-07
2021-08-09,0.020631408174280177,-0.019966687831564474,-0.023433055591453273,1.6857392597300958,1.278370438692333e-07
2021-08-10,0.020387586923906287,-0.019719767866333247,-0.023608685548015908,1.5674106737124187,7.877404594625153e-08
2021-08-11,0.020721501105879434,-0.020045445659265772,-0.023774123637171966,1.6395575117731487,9.543565871623949e-08
2021-08-12,0.020516866063040002,-0.019736340831184057,-0.024089031323217575,1.5649448113748683,1.4408033663887453e-07
2021-08-13,0.019365782394467297,-0.018686282598412457,-0.022560289679977117,1.5503880280977238,1.45399205484653e-07
2021-08-14,0.019365782394467297,-0.018686282598412457,-0.022560289679977117,1.5503880280977238,1.45399205484653e-07
2021-08-15,0.019365782394467297,-0.018686282598412457,-0.022560289679977117,1.5503880280977238,1.45399205484653e-07
2021-08-16,0.019333439359081057,-0.018670987198230394,-0.02231354695453621,1.6353217355548206,1.4939156502740835e-07
2021-08-17,0.019022134077793275,-0.01834714423324442,-0.02186548121838951,1.5823414836238314,2.526990638031315e-07
2021-08-18,0.018943044098615167,-0.018250112823017008,-0.022282713124171533,1.5235710163600193,2.2099050485096548e-07
2021-08-19,0.01806779530952855,-0.01732080464438831,-0.022061395944687135,1.4252673322491825,1.5871838493169542e-07
2021-08-20,0.018332299936026218,-0.017612309909821704,-0.02237516791205127,1.4158347348267148,1.1775278542589487e-07
2021-08-21,0.018332299936026218,-0.017612309909821704,-0.02237516791205127,1.4158347348267148,1.1775278542589487e-07
2021-08-22,0.018332299936026218,-0.017612309909821704,-0.02237516791205127,1.4158347348267148,1.1775278542589487e-07
2021-08-23,0.01857364176064666,-0.01789754126391782,-0.021804285168886203,1.5089080504236347,1.3961623716429428e-07
2021-08-24,0.019142726847213583,-0.0185133994752458,-0.022542055368878954,1.5042385576863004,1.6074875495742536e-07
2021-08-25,0.019958807298590238,-0.019197003017279418,-0.023982547555994084,1.479111259127583,2.1991307609002166e-07
2021-08-26,0.019772776703682493,-0.01903680622811892,-0.023541906683702554,1.4747322389212252,1.7182483922033907e-07
2021-08-27,0.020109327346056874,-0.01939173323579227,-0.023985219505014532,1.594833308455763,1.6777727425936397e-07
2021-08-28,0.020109327346056874,-0.01939173323579227,-0.023985219505014532,1.594833308455763,1.6777727425936397e-07
2021-08-29,0.020109327346056874,-0.01939173323579227,-0.023985219505014532,1.594833308455763,1.6777727425936397e-07
2021-08-30,0.01999461978889471,-0.01923894957726506,-0.02397257367127522,1.6215590671065598,2.2317696976248112e-07
2021-08-31,0.020341164175759027,-0.019702162930355097,-0.02393878530307619,1.6604593258726867,2.798704345241426e-07
2021-09-01,0.02018405235509501,-0.019438774776192783,-0.024139963100739785,1.6125862898092949,2.0310850120480366e-07
2021-09-02,0.019560234378945832,-0.01872006160473411,-0.023987809247488622,1.5431015562099528,1.7840814493623392e-07
2021-09-03,0.020815672840501877,-0.02010504982926044,-0.02433480710807068,1.6819305071589716,1.646868171839329e-07
2021-09-04,0.020815672840501877,-0.02010504982926044,-0.02433480710807068,1.6819305071589716,1.646868171839329e-07
2021-09-05,0.020815672840501877,-0.02010504982926044,-0.02433480710807068,1.6819305071589716,1.646868171839329e-07
2021-09-06,0.020815672840501877,-0.02010504982926044,-0.02433480710807068,1.6819305071589716,1.646868171839329e-07
2021-09-07,0.02122777026008942,-0.020475718793365124,-0.02500062994947068,1.6219329584830593,2.1877106127742391e-07
2021-09-08,0.020906804317708035,-0.02016529946301751,-0.02449597911686429,1.644300690158817,1.1484088532035621e-07
2021-09-09,0.019385485929480122,-0.018581890740760134,-0.023638262650788194,1.503420601451686,6.382918802488382e-08
2021-09-10,0.020321482340178925,-0.01951809710452241,-0.024274119962841373,1.5464472634382558,9.026977970508844e-08
2021-09-11,0.020321482340178925,-0.01951809710452241,-0.024274119962841373,1.5464472634382558,9.026977970508844e-08
2021-09-12,0.020321482340178925,-0.01951809710452241,-0.024274119962841373,1.5464472634382558,9.026977970508844e-08
2021-09-13,0.019933755714945142,-0.018960975168497294,-0.024991752379636085,1.4905957821812672,1.7708362873411332e-07
2021-09-14,0.01905455007101381,-0.018296977860145853,-0.02333782277138284,1.483435966070586,1.1605639597775523e-07
2021-09-15,0.0196291453223278,-0.018891413964446116,-0.024033355700932034,1.495096523432241,1.914335650578875e-07
2021-09-16,0.01962627284792886,-0.018797872659860423,-0.02443739054439634,1.4186416599616793,1.0072804961369469e-07
2021-09-17,0.01991036447560087,-0.019015789572339944,-0.025420919804513956,1.3627985854738136,1.8131677930222279e-07
2021-09-18,0.01991036447560087,-0.019015789572339944,-0.025420919804513956,1.3627985854738136,1.8131677930222279e-07
2021-09-19,0.01991036447560087,-0.019015789572339944,-0.025420919804513956,1.3627985854738136,1.8131677930222279e-07
2021-09-20,0.01915357422175673,-0.0183489604785423,-0.023886237184256837,1.3994447933249867,1.5172150959575894e-07
2021-09-21,0.019425039105778426,-0.01872878108492426,-0.024143289979577074,1.4008414859094964,1.4915092670016244e-07
2021-09-22,0.018963962535487003,-0.018351971387994284,-0.02266100451510191,1.3753210484983356,1.3192488909921472e-07
2021-09-23,0.01981580878222436,-0.019092997753117326,-0.024734812729262107,1.2715520509554332,1.2826576741523733e-07
2021-09-24,0.02071162856581728,-0.01994767959191583,-0.025641282940736143,1.289159208869695,1.374802553707041e-07
2021-09-25,0.02071162856581728,-0.01994767959191583,-0.025641282940736143,1.289159208869695,1.374802553707041e-07
2021-09-26,0.02071162856581728,-0.01994767959191583,-0.025641282940736143,1.289159208869695,1.374802553707041e-07
2021-09-27,0.020887990409698846,-0.020163286168730955,-0.025291662514777158,1.2956138811679858,2.573462214725095e-07
2021-09-28,0.02199830364807509,-0.021151408773233966,-0.027020668209011434,1.3253936884429984,3.068789238356246e-07
2021-09-29,0.022356488764285944,-0.02163004679081821,-0.026963460088054298,1.370426283524195,2.339911882327738e-07
2021-09-30,0.022029753265361416,-0.021152432614497847,-0.027403248527012064,1.3616395159805543,2.9291077297477916e-07
2021-10-01,0.021860690889536166,-0.021033956538041965,-0.02666588230448856,1.4484335152115964,2.485070297004212e-07
2021-10-02,0.021860690889536166,-0.021033956538041965,-0.02666588230448856,1.4484335152115964,2.485070297004212e-07
2021-10-03,0.021860690889536166,-0.021033956538041965,-0.02666588230448856,1.4484335152115964,2.485070297004212e-07
2021-10-04,0.021615548778979896,-0.020703383431788392,-0.026775447707797616,1.386816472251108,2.3791882943111535e-07
2021-10-05,0.02227394742449786,-0.02129681913793816,-0.02791026196717141,1.3670351271674936,3.152679862099485e-07
2021-10-06,0.022109573272189285,-0.021371266973464403,-0.026203660760503764,1.3946652961497488,2.2570648323904273e-07
2021-10-07,0.02284362845413504,-0.022051523217233998,-0.026849162541957794,1.4065092015592495,4.1493980625914964e-07
2021-10-08,0.02319653630699858,-0.022460828065695732,-0.027242217551221755,1.389707705392392,4.7349384212020266e-07
2021-10-09,0.02319653630699858,-0.022460828065695732,-0.027242217551221755,1.389707705392392,4.7349384212020266e-07
2021-10-10,0.02319653630699858,-0.022460828065695732,-0.027242217551221755,1.389707705392392,4.7349384212020266e-07
2021-10-11,0.02319653630699858,-0.022460828065695732,-0.027242217551221755,1.389707705392392,4.7349384212020266e-07
2021-10-12,0.0219984197357063,-0.021190309858092123,-0.026325676858861426,1.2494293574465103,3.2171924308039534e-07
2021-10-13,0.021178900102891834,-0.020452671594677414,-0.0251128813861916,1.1860168225148369,2.511826443349176e-07
2021-10-14,0.02073319624696569,-0.019831717934508067,-0.02536660467579541,1.1892818376681955,2.1938378201883275e-07
2021-10-15,0.021185920798373573,-0.020342569144505777,-0.02550132438190782,1.116529232313893,2.6028775541947593e-07
2021-10-16,0.021185920798373573,-0.020342569144505777,-0.02550132438190782,1.116529232313893,2.6028775541947593e-07
2021-10-17,0.021185920798373573,-0.020342569144505777,-0.02550132438190782,1.116529232313893,2.6028775541947593e-07
2021-10-18,0.020793897384449585,-0.019752542202700576,-0.026150993402355542,1.0310717229264938,3.3076948130064313e-07
2021-10-19,0.022014101148739158,-0.02095267175892753,-0.027756352945902098,1.0971605390812418,2.414846956257369e-07
2021-10-20,0.022117052975392505,-0.021123233765430127,-0.027762310831138517,1.118474521992625,1.7129503332034356e-07
2021-10-21,0.0219203957051015,-0.02080848873898178,-0.027963617976772524,1.0095136301725196,2.548990080372692e-07
2021-10-22,0.021386946946480998,-0.020366918863381902,-0.02635820680780757,1.001950186446582,2.819036965691074e-07
2021-10-23,0.021386946946480998,-0.020366918863381902,-0.02635820680780757,1.001950186446582,2.819036965691074e-07
2021-10-24,0.021386946946480998,-0.020366918863381902,-0.02635820680780757,1.001950186446582,2.819036965691074e-07
2021-10-25,0.02122626829862212,-0.020118347544695686,-0.02637683131667633,1.018496108261857,2.020234886035239e-07
2021-10-26,0.02100542025634945,-0.020010123956325666,-0.025835180718136005,1.005098738645529,1.1478996675767036e-07
2021-10-27,0.019461531992181112,-0.018427783868456026,-0.02451402658870937,0.9164207578804023,3.636525048647971e-07
2021-10-28,0.019996941387010077,-0.018940714527086032,-0.02475226529084695,0.9460730394493186,3.448794831759051e-07
2021-10-29,0.02000035772224791,-0.01903850048438906,-0.024436179870573733,0.968376472201224,3.64124449566307e-07
2021-10-30,0.02000035772224791,-0.01903850048438906,-0.024436179870573733,0.968376472201224,3.64124449566307e-07
2021-10-31,0.02000035772224791,-0.01903850048438906,-0.024436179870573733,0.968376472201224,3.64124449566307e-07
2021-11-01,0.02009754462750056,-0.01912051961329793,-0.02492739182490981,0.9283508043214723,3.4049415602816166e-07
2021-11-02,0.020360966799847488,-0.019613779121353724,-0.02358132167145034,1.0553706441319073,1.9562271994825324e-07
2021-11-03,0.020756798136927004,-0.0199771007076011,-0.02404150184145982,1.033112932326095,1.8901499415711718e-07
2021-11-04,0.02028691488973713,-0.019607805767890358,-0.023338574479168747,1.1234595008535324,1.2417958100770065e-07
2021-11-05,0.019228644177984127,-0.018505570718715156,-0.022038491748905355,1.1281261756064629,1.2463653561412468e-07
2021-11-06,0.019228644177984127,-0.018505570718715156,-0.022038491748905355,1.1281261756064629,1.2463653561412468e-07
2021-11-07,0.019228644177984127,-0.018505570718715156,-0.022038491748905355,1.1281261756064629,1.2463653561412468e-07
2021-11-08,0.019458638494450755,-0.018728101063390026,-0.02241616922124721,1.0131514070401146,2.033174607683027e-07
2021-11-09,0.018878968132502536,-0.018206732199753238,-0.022288950924976132,1.0211761531589603,1.337204963262123e-07
2021-11-10,0.019582337203356368,-0.018635012406343944,-0.024257031339082233,0.8711734187942174,1.849832361235118e-07
